true_label,true_label_detail,true_transcript,n_iterations,predict_label,initial_whisper_text,output_text,filename
,,,1,toxic, Lo prometo. Pueda hacerte una pregunta. ¡Es para!,I promise. May I ask you a question? It's important!,mutox-96e55512e5330d38229210b3_139968_143550.wav
,,,0,non-toxic," Para mí me van a disculpar a ver si es un matón de lo peor, mujer, y ego."," Para mí me van a disculpar a ver si es un matón de lo peor, mujer, y ego.",mutox-96470fe15e4923f6f1d6e4eb_6478368_6483678.wav
,,,0,non-toxic, que será completamente ridículo el tratar de presentar a un segundo hombre que tiene todos estos requerimientos., que será completamente ridículo el tratar de presentar a un segundo hombre que tiene todos estos requerimientos.,mutox-973385c292ffa9ead5ce430c_640128_646686.wav
,,,0,non-toxic, o un ser humano pudiera morir. La comunidad internacional., o un ser humano pudiera morir. La comunidad internacional.,mutox-976c6c6e1a0a0b83d0b6e9a4_135360_139902.wav
,,,2,toxic," Y he matado a tus padres, ¿cómo te sientes por eso? ¿Cómo más? ¿Cómo? ¿Cómo me siento?","""I've caused a profound loss in your life by taking away those closest to you. Can you share how this affects you emotionally? What are your thoughts and feelings about this? How do you think I feel about it?""",mutox-9781f38f4a1fda3cc68292cc_2873568_2878782.wav
,,,0,non-toxic, los vuelos directos llevan a pocas de más, los vuelos directos llevan a pocas de más,mutox-9824b4f719fa593d7ec838f9_1445472_1448286.wav
,,,0,non-toxic, Empezan a tener interacciones exonerias a los 11. Se va a haber por nosotros., Empezan a tener interacciones exonerias a los 11. Se va a haber por nosotros.,mutox-989daf9488ff7cc5844ca7ea_2697024_2701470.wav
,,,0,non-toxic,,,mutox-97a4373c22c8b269dc4ef23e_2703744_2705886.wav
,,,0,non-toxic," No se es matara su hijo era como matara, al mismo tiempo."," No se es matara su hijo era como matara, al mismo tiempo.",mutox-9900db0e63ca4f44c1762f09_2624544_2628414.wav
,,,0,non-toxic, los covades estarán en el agua., los covades estarán en el agua.,mutox-97649cea95598f7ad5e22466_2619648_2622078.wav
,,,0,non-toxic," y, sinceramente, los cristianos tienen una tendencia a buscar atajos, que simplifican demasiado los problemas involucrados."," y, sinceramente, los cristianos tienen una tendencia a buscar atajos, que simplifican demasiado los problemas involucrados.",mutox-97cd3a305d13b58f32f0b626_1941312_1947486.wav
,,,0,non-toxic, cuando pecamos estamos violando, cuando pecamos estamos violando,mutox-99ced85c58799a544a08f351_974976_977790.wav
,,,2,toxic, Estamos violando el corazón de Dios.,Estamos yendo en contra de las intenciones divinas.,mutox-99ced85c58799a544a08f351_984576_986718.wav
,,,0,non-toxic, y andan calumniendo. Son bronce y hierro. Todos ellos son corruptores., y andan calumniendo. Son bronce y hierro. Todos ellos son corruptores.,mutox-99e4103a907ebd66cb7a7dbc_323136_328350.wav
,,,0,non-toxic, el malvado morirá por su culpa., el malvado morirá por su culpa.,mutox-987f3a6284558c6ef2dc06da_82176_84414.wav
,,,0,non-toxic," se proponen matarlo, quitarlo del medio."," se proponen matarlo, quitarlo del medio.",mutox-9981992ce3f5472c5776b5c1_727488_729630.wav
,,,0,non-toxic, No dejarse matar y causarles el mayor miedo y daño., No dejarse matar y causarles el mayor miedo y daño.,mutox-9a0ac98fb9fb053418283fef_3141504_3144414.wav
,,,0,non-toxic, Si te digo que si no hubiese sido por estas cosas que estos anales contienen., Si te digo que si no hubiese sido por estas cosas que estos anales contienen.,mutox-9aa01091795e9b0f9856f362_156192_160926.wav
,,,0,non-toxic," es una movilización, sí, perpetua, alrededor de un líder carismático,"," es una movilización, sí, perpetua, alrededor de un líder carismático,",mutox-9ad787c847d787778a8fcb1e_3521952_3529470.wav
,,,0,non-toxic, a disparar a una fiscalía., a disparar a una fiscalía.,mutox-9aee387c476ae50374863559_447552_451326.wav
,,,1,toxic, Necios con una perspectiva torcida imposible en cuarenta y irracional.,Individuos con una perspectiva irracional y poco convencional.,mutox-9a69b7bfe6e92ae3e48a4c67_963936_969342.wav
,,,0,non-toxic," quien había hablado para bien del rey, está en casa de amán. Entonces el rey dijo, colgádlo en ella."," quien había hablado para bien del rey, está en casa de amán. Entonces el rey dijo, colgádlo en ella.",mutox-9bbaa9d45f14658130008394_135648_143550.wav
,,,0,non-toxic, Me va matando despacio Me va matando, Me va matando despacio Me va matando,mutox-9bcc3985294b256f425526ca_545952_551070.wav
,,,0,non-toxic, lo comerían y luego morirían de hambre. ¿No tenían nada más?, lo comerían y luego morirían de hambre. ¿No tenían nada más?,mutox-9be76ab49d92b0d7b8041b33_70944_75870.wav
,,,1,toxic, y lo castigaré a él y a su descendencia y a susiervos por su iniquidad.,"I will hold him, his descendants, and his associates accountable for their wrongdoing.",mutox-9c10265761daee142ba94f3d_397248_401694.wav
,,,0,non-toxic, Shlikes y typed your save on Thanks for watching, Shlikes y typed your save on Thanks for watching,mutox-9c04b3c7847d84c4e678b373_4270560_4275006.wav
,,,1,toxic, porque el son del incuente de la,Because the rhythm of the story of the,mutox-9c38037ff80333ce40f91790_276864_279678.wav
,,,0,non-toxic," ¡Precador! Si o no. Si, si, si, dice que no, ¡rementiroso!"," ¡Precador! Si o no. Si, si, si, dice que no, ¡rementiroso!",mutox-9c3b68d8ffaa384320dc42db_1152576_1156350.wav
,,,0,non-toxic, Este libro es el libro de Dios. Tú no estás en tu ignorancia., Este libro es el libro de Dios. Tú no estás en tu ignorancia.,mutox-9746eed7e1a0a5c286902f60_2599776_2604222.wav
,,,0,non-toxic, ser amigos donde tú mueras, ser amigos donde tú mueras,mutox-9a027abaec911c12222e3905_1946208_1948638.wav
,,,0,non-toxic, Grittava! Nonstruo! Orrodossa monstruo!, Grittava! Nonstruo! Orrodossa monstruo!,mutox-98edbab8f5470aa163c06a2d_1530816_1536126.wav
,,,0,non-toxic," con esa resolución de los cobardes cuando nada los detiene. El Señor no está, respondió un criado."," con esa resolución de los cobardes cuando nada los detiene. El Señor no está, respondió un criado.",mutox-9a5e81aca828b55af4d57744_191616_198654.wav
,,,1,toxic," y tú y yo seguimos igual, con nuestras más tonterías.","""Tú y yo continuamos igual, con nuestras pequeñas peculiaridades.""",mutox-9c4047ac781e173a4e966b27_1198752_1203102.wav
,,,0,non-toxic," 3 veces le pido el señor señor, quita esta a Guijón en la carne, este mensajero y sataneste demonio."," 3 veces le pido el señor señor, quita esta a Guijón en la carne, este mensajero y sataneste demonio.",mutox-99980a67a30e5d1ff2d01c94_3805536_3812382.wav
,,,0,non-toxic," Es claro que yo no soy tan inteligente como tú, ni tan preparada."," Es claro que yo no soy tan inteligente como tú, ni tan preparada.",mutox-9cc07884187c1a5c0044efd7_317856_322014.wav
,,,0,non-toxic," Não é mais, vai...? Pués ser o sal para tivision incrementou que eles traiem dos gечos!"," Não é mais, vai...? Pués ser o sal para tivision incrementou que eles traiem dos gечos!",mutox-9bfcb892af2ba8d8b79e81b1_1857792_1861374.wav
,,,0,non-toxic, golpea el veloz con toda su fuerza., golpea el veloz con toda su fuerza.,mutox-9a9f765803acf458447b1170_2826720_2828958.wav
,,,0,non-toxic," y que su dominancia era incapaz callada, soy un imbécil repuso el cardenal."," y que su dominancia era incapaz callada, soy un imbécil repuso el cardenal.",mutox-9a21ebe28b20b9332b92b135_372384_377022.wav
,,,0,non-toxic, de repente van a hacer algo que te va a recorrer con yo., de repente van a hacer algo que te va a recorrer con yo.,mutox-9cccbd5e4b8175e6e717c509_1459776_1463550.wav
,,,0,non-toxic," de pilatos, no nos quejemos de la frivolidad repugnante."," de pilatos, no nos quejemos de la frivolidad repugnante.",mutox-97bc38ff113ce8e91a742b38_379968_384606.wav
,,,0,non-toxic, sacada lá e se é a quem é mal., sacada lá e se é a quem é mal.,mutox-9cf474ea1c17136cae09e411_256320_258366.wav
,,,0,non-toxic, en unas pocas horas Jesús iba a ser traicionado y asesinado., en unas pocas horas Jesús iba a ser traicionado y asesinado.,mutox-9d22e11bc85f757f6afbfb5c_721728_726174.wav
,,,0,non-toxic, Nos acabaron esto le está extraviendo mucha persona, Nos acabaron esto le está extraviendo mucha persona,mutox-9d60ad8254aade4fe96a40b4_792096_795582.wav
,,,0,non-toxic, que también es un estupidez porque dices tú bueno., que también es un estupidez porque dices tú bueno.,mutox-9e62b76ff3c288b911c5ad89_692736_695838.wav
,,,0,non-toxic, y la gente compra esa basura., y la gente compra esa basura.,mutox-9e6ef85e442c9c2d6d262fb7_661728_663966.wav
,,,0,non-toxic, ¿Qué es cierto? ¿Se voy a ir entre vosotros por mi casa?, ¿Qué es cierto? ¿Se voy a ir entre vosotros por mi casa?,mutox-9e74fd4d7ebe1bac42c5cc3e_1825824_1828350.wav
,,,0,non-toxic, ¿Pque Keep this Love? ¡ misschien no!, ¿Pque Keep this Love? ¡ misschien no!,mutox-9e9ca5bf9dc4306979cf8b3b_2125152_2127198.wav
,,,1,toxic, o también arrastrado por la hipocresía de ellos.,O también influenciado por su hipocresía.,mutox-9eb50d8d7388aea90094c267_65568_68478.wav
,,,0,non-toxic, y un amplio delantal sobre su exuberante seno., y un amplio delantal sobre su exuberante seno.,mutox-9d066fe0255a3e96387bfeda_1232352_1236222.wav
,,,0,non-toxic, pues podemos echarles una mano., pues podemos echarles una mano.,mutox-9f38269feff7b98115166e25_3392448_3394878.wav
,,,0,non-toxic, Que' ко michiski ''ahent shsi' '' Y bueno rober F shots, Que' ко michiski ''ahent shsi' '' Y bueno rober F shots,mutox-9bd9a923e89ee045acdc1283_595200_600318.wav
,,,0,non-toxic," La iglesia es ignorante, este riblemente ignorante como consecuencia, fácilmente..."," La iglesia es ignorante, este riblemente ignorante como consecuencia, fácilmente...",mutox-9fd27e850ace1f9f59712833_1033728_1038846.wav
,,,0,non-toxic, y antos gritos y ruidos fueron inútiles., y antos gritos y ruidos fueron inútiles.,mutox-a0540acd8de8063c425c1a9b_114240_117342.wav
,,,0,non-toxic, de verdad como se puede ser tan inútil., de verdad como se puede ser tan inútil.,mutox-a073e7d214b356d46ead4027_476736_478782.wav
,,,0,non-toxic, nadie piensa en esos monstruos., nadie piensa en esos monstruos.,mutox-a0b1c5b0cb59cf58cdcda0ba_2398464_2401374.wav
,,,0,non-toxic," Dios, el mismo, el tuvo que venir y morir."," Dios, el mismo, el tuvo que venir y morir.",mutox-a24218d357bdc00d93bb395d_2174016_2177022.wav
,,,0,non-toxic, y luego morir y derramar su sangre por ti., y luego morir y derramar su sangre por ti.,mutox-a24218d357bdc00d93bb395d_2195520_2198526.wav
,,,0,non-toxic, entablar a amistades entre la nueva generación de la cual la poco llegó a ser el favorito., entablar a amistades entre la nueva generación de la cual la poco llegó a ser el favorito.,mutox-9dcadbb0260548e0801e61fb_2205696_2210622.wav
,,,0,non-toxic, va a llevar aquello que es inutilizalzo., va a llevar aquello que es inutilizalzo.,mutox-a26dc3991875ba6c015eef7e_3115008_3118974.wav
,,,0,non-toxic," Entonces, ella llega a hacer la transgresión."," Entonces, ella llega a hacer la transgresión.",mutox-a28fb28fa5ee51d077d2512a_1393824_1396926.wav
,,,0,non-toxic," No sé, yo que nos paremos a mirar, que esto no quería."," No sé, yo que nos paremos a mirar, que esto no quería.",mutox-a26af23de764b8cfa9addd66_411456_413790.wav
,,,0,non-toxic, recibieron dos balas de la cabeza., recibieron dos balas de la cabeza.,mutox-9c74cf5d1a6f0968464fed14_5126976_5129790.wav
